InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
106080,C300,Watch,7,2023-11-01 19:00:00,28.05,10195,Germany,196.35
113854,D400,Bag,1,2023-11-01 20:00:00,16.78,10079,France,16.78
167695,C300,T-shirt,9,2023-11-01 21:00:00,38.44,10031,Spain,345.96
127025,B200,T-shirt,6,2023-11-01 22:00:00,94.07,10078,United Kingdom,564.42
152982,B200,Shoes,3,2023-11-01 23:00:00,16.43,10077,Germany,49.29
141081,A100,T-shirt,7,2023-11-02 00:00:00,82.74,10168,Netherlands,579.18
104368,B200,Shoes,5,2023-11-02 01:00:00,55.79,10078,Germany,278.95
199621,C300,Watch,8,2023-11-02 02:00:00,65.13,10070,France,521.04
127094,A100,Watch,8,2023-11-02 03:00:00,21.16,10006,Netherlands,169.28
146040,B200,Watch,9,2023-11-02 04:00:00,19.38,10199,Germany,174.42
166766,A100,Shoes,6,2023-11-02 05:00:00,20.46,10017,Netherlands,122.76
183053,A100,Bag,4,2023-11-02 06:00:00,68.37,10016,Germany,273.48
123991,D400,Bag,2,2023-11-02 07:00:00,76.04,10116,United Kingdom,152.08
101301,A100,Watch,3,2023-11-02 08:00:00,92.42,10103,United Kingdom,277.26
128610,A100,Shoes,5,2023-11-02 09:00:00,42.83,10076,United Kingdom,214.14999999999998
181463,B200,Shoes,8,2023-11-02 10:00:00,48.89,10058,Germany,391.12
134678,C300,Watch,2,2023-11-02 11:00:00,49.61,10010,Netherlands,99.22
124466,C300,T-shirt,5,2023-11-02 12:00:00,30.64,10124,United Kingdom,153.2
180440,B200,Watch,9,2023-11-02 13:00:00,36.18,10050,Spain,325.62
140875,C300,Shoes,2,2023-11-02 14:00:00,85.45,10006,Spain,170.9
126081,A100,T-shirt,8,2023-11-02 15:00:00,37.65,10154,United Kingdom,301.2
124354,D400,Bag,3,2023-11-02 16:00:00,87.56,10186,United Kingdom,262.68
193297,A100,T-shirt,8,2023-11-02 17:00:00,34.0,10036,France,272.0
118300,A100,Bag,4,2023-11-02 18:00:00,37.29,10004,Spain,149.16
164384,D400,Shoes,4,2023-11-02 19:00:00,58.23,10061,Spain,232.92
195027,B200,Watch,7,2023-11-02 20:00:00,14.8,10199,United Kingdom,103.60000000000001
160892,A100,Watch,5,2023-11-02 21:00:00,92.6,10073,France,463.0
135525,A100,Watch,4,2023-11-02 22:00:00,82.94,10089,Netherlands,331.76
126532,B200,Watch,7,2023-11-02 23:00:00,68.7,10078,France,480.90000000000003
106464,A100,Watch,3,2023-11-03 00:00:00,98.87,10054,France,296.61
116562,A100,Shoes,9,2023-11-03 01:00:00,6.52,10143,Spain,58.67999999999999
155514,C300,Shoes,5,2023-11-03 02:00:00,44.05,10091,United Kingdom,220.25
174219,B200,Watch,3,2023-11-03 03:00:00,86.54,10073,United Kingdom,259.62
132634,A100,T-shirt,2,2023-11-03 04:00:00,46.14,10055,United Kingdom,92.28
100060,A100,Watch,7,2023-11-03 05:00:00,5.5,10178,France,38.5
109269,D400,Bag,7,2023-11-03 06:00:00,19.99,10195,France,139.92999999999998
163143,D400,Bag,5,2023-11-03 07:00:00,46.24,10173,Germany,231.20000000000002
123065,D400,Bag,4,2023-11-03 08:00:00,68.46,10060,Netherlands,273.84
102895,A100,Bag,2,2023-11-03 09:00:00,20.45,10103,Germany,40.9
180859,A100,Watch,2,2023-11-03 10:00:00,47.56,10116,Netherlands,95.12
112352,D400,Bag,7,2023-11-03 11:00:00,6.21,10077,Germany,43.47
149737,C300,T-shirt,7,2023-11-03 12:00:00,50.36,10032,Germany,352.52
196426,C300,Watch,4,2023-11-03 13:00:00,90.11,10054,Germany,360.44
132016,C300,Bag,4,2023-11-03 14:00:00,61.69,10017,Germany,246.76
161304,C300,Watch,4,2023-11-03 15:00:00,46.86,10139,France,187.44
111962,B200,Watch,2,2023-11-03 16:00:00,20.41,10073,Netherlands,40.82
133302,D400,Watch,9,2023-11-03 17:00:00,24.23,10020,Germany,218.07
185382,A100,Shoes,1,2023-11-03 18:00:00,12.27,10096,Germany,12.27
104011,D400,Bag,8,2023-11-03 19:00:00,75.53,10153,United Kingdom,604.24
119782,C300,Shoes,6,2023-11-03 20:00:00,12.33,10148,France,73.98
167691,A100,T-shirt,7,2023-11-03 21:00:00,41.48,10149,Spain,290.35999999999996
139725,B200,T-shirt,5,2023-11-03 22:00:00,76.24,10182,United Kingdom,381.2
109196,D400,Shoes,6,2023-11-03 23:00:00,72.72,10045,Spain,436.32
143459,A100,Bag,6,2023-11-04 00:00:00,59.87,10040,Germany,359.21999999999997
187245,A100,Watch,9,2023-11-04 01:00:00,59.27,10004,Netherlands,533.4300000000001
178863,C300,T-shirt,4,2023-11-04 02:00:00,13.58,10043,Spain,54.32
132769,C300,T-shirt,5,2023-11-04 03:00:00,21.62,10143,Spain,108.10000000000001
124700,D400,T-shirt,4,2023-11-04 04:00:00,55.8,10162,Spain,223.2
180356,B200,Bag,1,2023-11-04 05:00:00,38.07,10004,Netherlands,38.07
176427,A100,Shoes,6,2023-11-04 06:00:00,6.8,10061,United Kingdom,40.8
105269,C300,Shoes,5,2023-11-04 07:00:00,80.83,10089,France,404.15
143880,D400,Bag,4,2023-11-04 08:00:00,67.11,10025,Netherlands,268.44
108320,C300,T-shirt,6,2023-11-04 09:00:00,35.95,10060,United Kingdom,215.70000000000002
149589,D400,Bag,5,2023-11-04 10:00:00,14.33,10178,Germany,71.65
176276,C300,Bag,3,2023-11-04 11:00:00,61.16,10068,United Kingdom,183.48
135897,B200,Shoes,2,2023-11-04 12:00:00,38.11,10183,Spain,76.22
158565,A100,Bag,6,2023-11-04 13:00:00,29.26,10049,United Kingdom,175.56
130930,C300,Bag,4,2023-11-04 14:00:00,73.54,10124,United Kingdom,294.16
157233,A100,T-shirt,3,2023-11-04 15:00:00,36.17,10035,Germany,108.51
182821,D400,Watch,8,2023-11-04 16:00:00,17.92,10151,Germany,143.36
114380,B200,T-shirt,9,2023-11-04 17:00:00,50.76,10029,United Kingdom,456.84
176896,A100,Shoes,7,2023-11-04 18:00:00,83.7,10068,Netherlands,585.9
170934,C300,Watch,2,2023-11-04 19:00:00,85.72,10175,Germany,171.44
155830,A100,T-shirt,8,2023-11-04 20:00:00,85.69,10021,Spain,685.52
105529,A100,Bag,5,2023-11-04 21:00:00,44.99,10032,Netherlands,224.95000000000002
194598,D400,Bag,7,2023-11-04 22:00:00,80.14,10068,United Kingdom,560.98
182987,B200,Watch,5,2023-11-04 23:00:00,85.77,10095,Spain,428.84999999999997
149178,B200,Watch,2,2023-11-05 00:00:00,48.66,10049,Spain,97.32
106937,A100,Bag,4,2023-11-05 01:00:00,35.28,10022,Netherlands,141.12
139886,A100,Shoes,5,2023-11-05 02:00:00,71.69,10137,United Kingdom,358.45
149699,D400,T-shirt,6,2023-11-05 03:00:00,90.92,10163,Spain,545.52
176396,A100,Bag,5,2023-11-05 04:00:00,97.35,10113,Germany,486.75
190678,D400,T-shirt,1,2023-11-05 05:00:00,32.57,10016,Germany,32.57
125279,B200,T-shirt,1,2023-11-05 06:00:00,95.84,10180,Netherlands,95.84
138106,B200,T-shirt,3,2023-11-05 07:00:00,52.43,10090,Germany,157.29
179737,D400,T-shirt,9,2023-11-05 08:00:00,34.07,10135,France,306.63
140544,A100,Shoes,2,2023-11-05 09:00:00,98.9,10171,United Kingdom,197.8
108997,B200,Shoes,5,2023-11-05 10:00:00,88.39,10188,Spain,441.95
185711,C300,Shoes,9,2023-11-05 11:00:00,70.78,10121,Spain,637.02
140860,D400,Bag,7,2023-11-05 12:00:00,90.02,10133,Netherlands,630.14
103225,B200,Bag,8,2023-11-05 13:00:00,69.74,10070,Netherlands,557.92
159470,B200,Bag,2,2023-11-05 14:00:00,46.84,10089,Spain,93.68
163656,B200,Shoes,5,2023-11-05 15:00:00,95.06,10164,Germany,475.3
151880,C300,T-shirt,9,2023-11-05 16:00:00,96.51,10053,Netherlands,868.59
161078,C300,Shoes,1,2023-11-05 17:00:00,34.85,10022,France,34.85
188646,C300,Bag,1,2023-11-05 18:00:00,38.67,10184,Netherlands,38.67
176290,A100,Watch,8,2023-11-05 19:00:00,41.36,10050,Germany,330.88
156633,D400,Bag,2,2023-11-05 20:00:00,83.1,10057,United Kingdom,166.2
126655,A100,T-shirt,9,2023-11-05 21:00:00,80.16,10146,France,721.4399999999999
143601,C300,Shoes,9,2023-11-05 22:00:00,98.4,10154,Netherlands,885.6
103114,D400,Watch,4,2023-11-05 23:00:00,49.2,10024,United Kingdom,196.8
126502,A100,Watch,2,2023-11-06 00:00:00,74.99,10148,United Kingdom,149.98
149768,A100,T-shirt,3,2023-11-06 01:00:00,86.39,10122,Spain,259.17
148128,A100,Shoes,1,2023-11-06 02:00:00,26.02,10024,Germany,26.02
120028,C300,Watch,3,2023-11-06 03:00:00,63.95,10124,Spain,191.85000000000002
155565,B200,Bag,5,2023-11-06 04:00:00,57.03,10178,Germany,285.15
183123,D400,T-shirt,3,2023-11-06 05:00:00,75.57,10070,United Kingdom,226.70999999999998
135333,C300,Watch,3,2023-11-06 06:00:00,71.07,10034,Netherlands,213.20999999999998
103174,D400,T-shirt,6,2023-11-06 07:00:00,82.22,10069,Germany,493.32
135398,C300,Shoes,3,2023-11-06 08:00:00,34.56,10103,Germany,103.68
135929,A100,Shoes,3,2023-11-06 09:00:00,25.55,10177,United Kingdom,76.65
104321,A100,Shoes,9,2023-11-06 10:00:00,81.49,10142,France,733.41
195971,B200,Bag,2,2023-11-06 11:00:00,39.25,10151,United Kingdom,78.5
155421,B200,Watch,1,2023-11-06 12:00:00,32.32,10048,United Kingdom,32.32
172635,D400,Shoes,8,2023-11-06 13:00:00,37.0,10067,Germany,296.0
123760,B200,Bag,3,2023-11-06 14:00:00,11.3,10006,United Kingdom,33.900000000000006
111360,B200,Shoes,7,2023-11-06 15:00:00,78.45,10093,Spain,549.15
110313,D400,Shoes,2,2023-11-06 16:00:00,72.94,10127,United Kingdom,145.88
185998,C300,Watch,8,2023-11-06 17:00:00,57.51,10080,Netherlands,460.08
105801,B200,Bag,9,2023-11-06 18:00:00,73.03,10181,United Kingdom,657.27
114130,C300,Shoes,8,2023-11-06 19:00:00,40.45,10037,United Kingdom,323.6
114271,A100,Bag,8,2023-11-06 20:00:00,33.06,10093,Netherlands,264.48
116075,B200,Bag,8,2023-11-06 21:00:00,86.92,10044,France,695.36
118984,A100,Shoes,7,2023-11-06 22:00:00,45.13,10102,France,315.91
188095,A100,Shoes,2,2023-11-06 23:00:00,23.61,10136,France,47.22
160942,C300,T-shirt,8,2023-11-07 00:00:00,76.16,10054,Spain,609.28
112861,D400,Watch,5,2023-11-07 01:00:00,36.91,10051,Netherlands,184.54999999999998
198970,B200,Shoes,6,2023-11-07 02:00:00,25.13,10110,Spain,150.78
182203,C300,T-shirt,4,2023-11-07 03:00:00,7.59,10048,Spain,30.36
171376,D400,Watch,1,2023-11-07 04:00:00,97.21,10182,Spain,97.21
161247,A100,Shoes,5,2023-11-07 05:00:00,49.39,10069,Netherlands,246.95
169101,B200,Bag,3,2023-11-07 06:00:00,20.37,10110,Germany,61.11
120977,A100,Watch,9,2023-11-07 07:00:00,76.99,10130,Germany,692.91
150617,A100,Bag,4,2023-11-07 08:00:00,89.33,10067,France,357.32
157473,B200,T-shirt,2,2023-11-07 09:00:00,55.16,10100,Spain,110.32
186654,D400,Shoes,4,2023-11-07 10:00:00,7.69,10037,France,30.76
188177,D400,T-shirt,3,2023-11-07 11:00:00,39.69,10197,Spain,119.07
172902,B200,Shoes,3,2023-11-07 12:00:00,28.09,10048,France,84.27
192172,B200,Shoes,5,2023-11-07 13:00:00,65.46,10091,United Kingdom,327.29999999999995
115630,C300,Bag,1,2023-11-07 14:00:00,54.29,10007,Netherlands,54.29
120056,C300,T-shirt,5,2023-11-07 15:00:00,38.8,10115,Spain,194.0
107382,A100,Bag,8,2023-11-07 16:00:00,66.61,10094,Spain,532.88
155739,B200,Bag,9,2023-11-07 17:00:00,60.52,10172,Spain,544.6800000000001
181685,D400,Bag,1,2023-11-07 18:00:00,91.12,10028,Netherlands,91.12
148639,A100,T-shirt,2,2023-11-07 19:00:00,61.7,10078,United Kingdom,123.4
159838,A100,Shoes,2,2023-11-07 20:00:00,53.23,10176,Germany,106.46
146041,A100,Shoes,6,2023-11-07 21:00:00,83.25,10023,Netherlands,499.5
100992,A100,T-shirt,1,2023-11-07 22:00:00,24.23,10148,United Kingdom,24.23
172394,D400,Shoes,1,2023-11-07 23:00:00,28.14,10112,France,28.14
167657,A100,T-shirt,2,2023-11-08 00:00:00,79.44,10022,Spain,158.88
127160,B200,T-shirt,4,2023-11-08 01:00:00,47.02,10094,Spain,188.08
145156,C300,Shoes,2,2023-11-08 02:00:00,43.88,10155,Germany,87.76
151375,D400,Watch,4,2023-11-08 03:00:00,89.27,10159,France,357.08
186442,B200,Bag,3,2023-11-08 04:00:00,62.96,10149,United Kingdom,188.88
119572,B200,T-shirt,3,2023-11-08 05:00:00,81.28,10189,France,243.84
104136,B200,T-shirt,9,2023-11-08 06:00:00,81.93,10066,France,737.3700000000001
161868,C300,Watch,8,2023-11-08 07:00:00,16.4,10117,Germany,131.2
182263,C300,T-shirt,9,2023-11-08 08:00:00,67.1,10072,United Kingdom,603.9
132167,C300,T-shirt,1,2023-11-08 09:00:00,95.49,10005,Germany,95.49
115479,B200,Shoes,5,2023-11-08 10:00:00,50.6,10064,United Kingdom,253.0
131376,C300,Shoes,4,2023-11-08 11:00:00,74.56,10021,Netherlands,298.24
104823,A100,Watch,9,2023-11-08 12:00:00,58.84,10178,Netherlands,529.5600000000001
170456,C300,T-shirt,3,2023-11-08 13:00:00,24.46,10195,Spain,73.38
119585,D400,Bag,5,2023-11-08 14:00:00,23.54,10108,Germany,117.69999999999999
117272,B200,Shoes,8,2023-11-08 15:00:00,46.21,10115,Netherlands,369.68
126619,B200,Bag,5,2023-11-08 16:00:00,50.88,10184,France,254.4
175069,A100,Bag,9,2023-11-08 17:00:00,52.8,10199,France,475.2
139895,C300,Watch,2,2023-11-08 18:00:00,95.73,10054,Netherlands,191.46
103720,C300,Watch,6,2023-11-08 19:00:00,14.52,10169,Germany,87.12
119267,D400,T-shirt,5,2023-11-08 20:00:00,41.15,10179,Spain,205.75
115696,A100,Watch,9,2023-11-08 21:00:00,53.88,10188,France,484.92
129968,D400,Shoes,7,2023-11-08 22:00:00,96.5,10018,Spain,675.5
153364,D400,T-shirt,8,2023-11-08 23:00:00,52.91,10107,France,423.28
123345,B200,T-shirt,7,2023-11-09 00:00:00,78.65,10128,United Kingdom,550.5500000000001
151567,B200,Bag,5,2023-11-09 01:00:00,76.18,10168,Netherlands,380.90000000000003
191229,C300,Bag,5,2023-11-09 02:00:00,58.81,10190,Germany,294.05
161607,C300,Bag,4,2023-11-09 03:00:00,17.42,10047,France,69.68
119385,D400,T-shirt,2,2023-11-09 04:00:00,25.78,10159,Netherlands,51.56
183658,C300,Watch,9,2023-11-09 05:00:00,27.81,10177,Spain,250.29
166900,D400,Watch,3,2023-11-09 06:00:00,8.67,10141,Germany,26.009999999999998
168244,C300,Watch,3,2023-11-09 07:00:00,41.03,10016,Germany,123.09
165425,C300,T-shirt,3,2023-11-09 08:00:00,63.0,10095,Netherlands,189.0
178518,B200,T-shirt,8,2023-11-09 09:00:00,18.71,10029,Netherlands,149.68
182844,B200,T-shirt,6,2023-11-09 10:00:00,21.63,10120,Netherlands,129.78
132919,B200,T-shirt,1,2023-11-09 11:00:00,72.16,10110,United Kingdom,72.16
190697,B200,T-shirt,3,2023-11-09 12:00:00,21.08,10178,United Kingdom,63.239999999999995
157196,A100,Watch,4,2023-11-09 13:00:00,17.86,10097,Germany,71.44
179401,B200,T-shirt,2,2023-11-09 14:00:00,97.89,10189,Netherlands,195.78
100495,A100,Watch,6,2023-11-09 15:00:00,6.4,10151,United Kingdom,38.400000000000006
144755,B200,T-shirt,1,2023-11-09 16:00:00,35.91,10119,Germany,35.91
167684,C300,Watch,1,2023-11-09 17:00:00,8.32,10190,France,8.32
133324,D400,Shoes,8,2023-11-09 18:00:00,84.61,10141,Netherlands,676.88
178929,C300,Shoes,4,2023-11-09 19:00:00,60.44,10033,United Kingdom,241.76
101552,C300,Watch,1,2023-11-09 20:00:00,9.56,10186,Germany,9.56
151272,A100,Shoes,7,2023-11-09 21:00:00,63.46,10110,Netherlands,444.22
135853,B200,Shoes,9,2023-11-09 22:00:00,16.69,10192,Germany,150.21
132924,D400,Watch,7,2023-11-09 23:00:00,52.09,10085,France,364.63
174462,D400,T-shirt,1,2023-11-10 00:00:00,68.59,10160,Germany,68.59
196387,B200,T-shirt,1,2023-11-10 01:00:00,19.11,10107,Germany,19.11
123889,A100,Watch,1,2023-11-10 02:00:00,52.22,10117,France,52.22
154675,A100,Bag,8,2023-11-10 03:00:00,48.45,10110,Spain,387.6
173591,A100,Bag,7,2023-11-10 04:00:00,92.0,10057,Netherlands,644.0
170190,D400,Shoes,3,2023-11-10 05:00:00,99.59,10017,France,298.77
122634,A100,Bag,3,2023-11-10 06:00:00,67.18,10110,France,201.54000000000002
132363,A100,Shoes,3,2023-11-10 07:00:00,86.21,10102,Netherlands,258.63
163752,D400,T-shirt,2,2023-11-10 08:00:00,66.45,10139,Germany,132.9
177004,D400,Watch,4,2023-11-10 09:00:00,88.25,10193,United Kingdom,353.0
156398,C300,T-shirt,7,2023-11-10 10:00:00,46.16,10129,Netherlands,323.12
198458,D400,Watch,9,2023-11-10 11:00:00,62.76,10197,France,564.84
140718,B200,Bag,3,2023-11-10 12:00:00,85.29,10027,Germany,255.87
182916,D400,T-shirt,7,2023-11-10 13:00:00,92.22,10119,Spain,645.54
126870,D400,T-shirt,4,2023-11-10 14:00:00,7.34,10122,Germany,29.36
137394,A100,Shoes,1,2023-11-10 15:00:00,14.88,10041,United Kingdom,14.88
152057,C300,Watch,5,2023-11-10 16:00:00,93.46,10002,Germany,467.29999999999995
179795,A100,Bag,8,2023-11-10 17:00:00,59.01,10175,United Kingdom,472.08
180409,C300,T-shirt,3,2023-11-10 18:00:00,99.07,10086,Spain,297.21
113016,A100,Watch,4,2023-11-10 19:00:00,80.3,10140,Spain,321.2
142137,B200,Bag,3,2023-11-10 20:00:00,82.72,10056,Germany,248.16
100153,A100,T-shirt,8,2023-11-10 21:00:00,41.68,10130,Netherlands,333.44
107853,A100,Watch,8,2023-11-10 22:00:00,29.47,10113,Netherlands,235.76
112379,B200,Shoes,4,2023-11-10 23:00:00,61.83,10190,Netherlands,247.32
115792,B200,T-shirt,2,2023-11-11 00:00:00,88.51,10037,Spain,177.02
138367,D400,Watch,3,2023-11-11 01:00:00,73.94,10058,United Kingdom,221.82
118100,A100,Bag,3,2023-11-11 02:00:00,49.86,10027,France,149.57999999999998
163456,B200,Bag,4,2023-11-11 03:00:00,76.55,10025,Germany,306.2
111049,B200,Shoes,2,2023-11-11 04:00:00,70.59,10083,United Kingdom,141.18
100786,D400,T-shirt,2,2023-11-11 05:00:00,91.74,10090,France,183.48
169904,C300,Shoes,3,2023-11-11 06:00:00,30.04,10064,Spain,90.12
130699,B200,Watch,1,2023-11-11 07:00:00,16.33,10073,France,16.33
147691,B200,Bag,8,2023-11-11 08:00:00,49.65,10060,Spain,397.2
137040,A100,Shoes,6,2023-11-11 09:00:00,39.3,10184,Spain,235.79999999999998
192990,D400,T-shirt,3,2023-11-11 10:00:00,97.61,10000,United Kingdom,292.83
157986,A100,Watch,1,2023-11-11 11:00:00,5.71,10159,Netherlands,5.71
138762,C300,T-shirt,3,2023-11-11 12:00:00,93.67,10031,Netherlands,281.01
123600,D400,Shoes,1,2023-11-11 13:00:00,95.73,10154,United Kingdom,95.73
194774,A100,Bag,3,2023-11-11 14:00:00,9.84,10140,Germany,29.52
190777,B200,Bag,4,2023-11-11 15:00:00,89.51,10016,Spain,358.04
119810,B200,Shoes,6,2023-11-11 16:00:00,49.72,10155,Germany,298.32
185703,D400,T-shirt,7,2023-11-11 17:00:00,77.78,10088,Spain,544.46
187347,B200,T-shirt,7,2023-11-11 18:00:00,12.53,10051,Spain,87.71
157204,A100,T-shirt,9,2023-11-11 19:00:00,95.74,10113,Netherlands,861.66
120085,D400,T-shirt,8,2023-11-11 20:00:00,62.72,10163,Netherlands,501.76
146854,B200,Bag,4,2023-11-11 21:00:00,90.38,10046,Spain,361.52
174797,B200,T-shirt,6,2023-11-11 22:00:00,68.93,10193,Netherlands,413.58000000000004
184269,C300,Shoes,1,2023-11-11 23:00:00,56.0,10159,Netherlands,56.0
139779,C300,Shoes,8,2023-11-12 00:00:00,21.39,10031,France,171.12
156207,D400,Shoes,6,2023-11-12 01:00:00,21.91,10197,France,131.46
194615,C300,Shoes,2,2023-11-12 02:00:00,49.89,10094,Spain,99.78
133980,A100,T-shirt,8,2023-11-12 03:00:00,87.69,10122,Netherlands,701.52
156117,B200,Bag,4,2023-11-12 04:00:00,15.95,10182,France,63.8
114141,B200,Watch,9,2023-11-12 05:00:00,99.85,10106,Germany,898.65
109344,B200,T-shirt,4,2023-11-12 06:00:00,88.21,10127,Spain,352.84
115896,D400,Watch,1,2023-11-12 07:00:00,42.29,10079,Spain,42.29
189353,D400,Bag,7,2023-11-12 08:00:00,29.05,10088,Germany,203.35
129813,C300,T-shirt,5,2023-11-12 09:00:00,92.59,10039,Spain,462.95000000000005
184431,B200,Watch,5,2023-11-12 10:00:00,16.71,10027,Netherlands,83.55000000000001
165679,B200,Bag,4,2023-11-12 11:00:00,37.99,10080,France,151.96
110681,B200,Watch,6,2023-11-12 12:00:00,12.97,10030,United Kingdom,77.82000000000001
172903,B200,Shoes,1,2023-11-12 13:00:00,95.58,10118,France,95.58
103228,B200,Shoes,3,2023-11-12 14:00:00,63.67,10086,Germany,191.01
104582,A100,Bag,7,2023-11-12 15:00:00,36.94,10030,United Kingdom,258.58
178683,B200,Bag,8,2023-11-12 16:00:00,31.17,10153,Netherlands,249.36
111397,A100,Watch,9,2023-11-12 17:00:00,47.19,10003,Netherlands,424.71
138799,B200,Bag,1,2023-11-12 18:00:00,13.68,10106,France,13.68
137011,D400,Shoes,4,2023-11-12 19:00:00,89.49,10106,Spain,357.96
179183,D400,Shoes,2,2023-11-12 20:00:00,53.54,10106,Spain,107.08
193254,A100,T-shirt,2,2023-11-12 21:00:00,73.88,10185,Germany,147.76
144264,B200,Watch,1,2023-11-12 22:00:00,27.21,10116,Spain,27.21
142317,D400,Bag,5,2023-11-12 23:00:00,52.86,10078,Netherlands,264.3
147914,D400,Bag,2,2023-11-13 00:00:00,25.05,10022,United Kingdom,50.1
184633,B200,Bag,4,2023-11-13 01:00:00,82.53,10196,France,330.12
145254,B200,Watch,9,2023-11-13 02:00:00,78.65,10104,France,707.85
140096,D400,Shoes,3,2023-11-13 03:00:00,19.08,10187,France,57.239999999999995
153785,B200,Bag,8,2023-11-13 04:00:00,12.08,10170,Spain,96.64
152344,C300,Bag,6,2023-11-13 05:00:00,83.3,10153,United Kingdom,499.79999999999995
182643,B200,Shoes,5,2023-11-13 06:00:00,15.42,10194,Spain,77.1
168546,D400,Bag,2,2023-11-13 07:00:00,57.11,10115,Spain,114.22
171091,D400,T-shirt,3,2023-11-13 08:00:00,55.78,10195,Netherlands,167.34
165603,A100,Shoes,8,2023-11-13 09:00:00,24.28,10054,Netherlands,194.24
128412,C300,Shoes,9,2023-11-13 10:00:00,61.18,10174,Spain,550.62
151658,D400,Shoes,7,2023-11-13 11:00:00,52.76,10186,Germany,369.32
199841,C300,T-shirt,1,2023-11-13 12:00:00,53.37,10143,Germany,53.37
149549,B200,Shoes,6,2023-11-13 13:00:00,39.17,10057,Germany,235.02
111549,D400,Watch,7,2023-11-13 14:00:00,84.65,10106,Spain,592.5500000000001
171216,A100,Watch,6,2023-11-13 15:00:00,13.02,10000,United Kingdom,78.12
125739,D400,Watch,2,2023-11-13 16:00:00,46.67,10126,Germany,93.34
121209,A100,Shoes,9,2023-11-13 17:00:00,29.68,10172,Netherlands,267.12
187968,C300,Shoes,3,2023-11-13 18:00:00,85.6,10093,France,256.79999999999995
115116,A100,Shoes,6,2023-11-13 19:00:00,26.38,10133,France,158.28
120045,B200,T-shirt,6,2023-11-13 20:00:00,77.87,10051,Spain,467.22
126327,B200,Watch,8,2023-11-13 21:00:00,63.09,10018,France,504.72
135709,B200,Bag,4,2023-11-13 22:00:00,88.11,10101,Spain,352.44
143617,D400,Bag,6,2023-11-13 23:00:00,61.41,10170,France,368.46
160139,B200,Shoes,1,2023-11-14 00:00:00,57.87,10018,United Kingdom,57.87
126905,B200,T-shirt,9,2023-11-14 01:00:00,81.11,10038,United Kingdom,729.99
164148,D400,Shoes,9,2023-11-14 02:00:00,58.44,10107,United Kingdom,525.96
172603,C300,Bag,7,2023-11-14 03:00:00,85.23,10159,United Kingdom,596.61
198095,B200,Watch,1,2023-11-14 04:00:00,9.69,10064,Germany,9.69
142919,B200,Bag,3,2023-11-14 05:00:00,52.04,10046,Netherlands,156.12
183521,D400,Watch,5,2023-11-14 06:00:00,82.21,10140,United Kingdom,411.04999999999995
192905,C300,Watch,4,2023-11-14 07:00:00,85.59,10073,Germany,342.36
183400,C300,T-shirt,5,2023-11-14 08:00:00,84.24,10163,Spain,421.2
188150,C300,Bag,7,2023-11-14 09:00:00,62.42,10197,France,436.94
158446,D400,Shoes,9,2023-11-14 10:00:00,99.43,10154,France,894.8700000000001
152428,A100,T-shirt,1,2023-11-14 11:00:00,22.23,10071,Germany,22.23
147894,A100,Watch,5,2023-11-14 12:00:00,21.57,10151,France,107.85
181149,B200,Bag,3,2023-11-14 13:00:00,8.12,10147,United Kingdom,24.36
106447,B200,Shoes,3,2023-11-14 14:00:00,98.99,10085,France,296.96999999999997
105499,B200,T-shirt,2,2023-11-14 15:00:00,38.06,10008,United Kingdom,76.12
139041,A100,Shoes,6,2023-11-14 16:00:00,77.4,10119,United Kingdom,464.40000000000003
131315,D400,Bag,6,2023-11-14 17:00:00,10.67,10166,France,64.02
101299,B200,Shoes,3,2023-11-14 18:00:00,33.38,10113,Germany,100.14000000000001
104994,D400,T-shirt,1,2023-11-14 19:00:00,64.27,10000,Spain,64.27
195414,B200,Shoes,7,2023-11-14 20:00:00,54.85,10010,Germany,383.95
181163,D400,Bag,2,2023-11-14 21:00:00,24.74,10104,Netherlands,49.48
107489,D400,T-shirt,8,2023-11-14 22:00:00,48.85,10000,Netherlands,390.8
191647,A100,Watch,3,2023-11-14 23:00:00,15.33,10080,United Kingdom,45.99
132355,D400,T-shirt,1,2023-11-15 00:00:00,56.56,10122,United Kingdom,56.56
173805,C300,Bag,9,2023-11-15 01:00:00,14.21,10171,Germany,127.89000000000001
168367,A100,Shoes,5,2023-11-15 02:00:00,65.41,10050,Germany,327.04999999999995
177355,B200,Watch,1,2023-11-15 03:00:00,19.76,10016,United Kingdom,19.76
190349,A100,Watch,6,2023-11-15 04:00:00,56.97,10102,Spain,341.82
187173,C300,Shoes,3,2023-11-15 05:00:00,17.27,10106,Spain,51.81
101996,C300,Bag,4,2023-11-15 06:00:00,43.07,10119,Netherlands,172.28
144387,D400,T-shirt,8,2023-11-15 07:00:00,38.42,10193,Spain,307.36
103089,C300,Bag,5,2023-11-15 08:00:00,76.86,10111,France,384.3
198827,C300,Watch,6,2023-11-15 09:00:00,65.91,10022,United Kingdom,395.46
120659,C300,T-shirt,4,2023-11-15 10:00:00,94.02,10168,Germany,376.08
145178,C300,T-shirt,6,2023-11-15 11:00:00,92.58,10125,United Kingdom,555.48
195965,B200,Shoes,3,2023-11-15 12:00:00,73.87,10058,France,221.61
181268,B200,Bag,1,2023-11-15 13:00:00,78.21,10105,Spain,78.21
